member_id,member_code,full_name,mobile,email,douyin_hashmobile,birthday,age,gender_id,gender,register_date_str,regist_date,register_channel_id,regist_channel,regist_sub_channel,regist_channel3,regist_channel4,channel_code,nick_name,union_id,ouid,xid,douyin_unionid,province_dictionary_id,province,city_dictionary_id,city,register_store_id,regist_store_code,regist_store_type_1,regist_store_type,regist_store_name,binding_date,comm_optin,isrecpromotional,tmall_comm_flag,jd_comm_flag,dy_comm_flag,sms_unsubscribe_flag,r12_frequent_channel,r12_frequent_store,r12_frequent_city,jd_historical,dy_historical,level,level_update_date,level_remark,unionid,received_medals,wearing_medals,mai_member_id
67b74f43f956c3003b293a13,650282257385,,b7922842e2e03b0f0892745a2049f682,,,1981-06-13,44,2,Female,2025-02-20 23:50:27.395,2025-02-20,63353d70aef34a2f8c0201c5,5-JD,UA_JD_POP,,,UA_JD_POP,,,,o*AASCrOE0P6s4k3hXw79urzSWNmRlYaYeXXxTmvyb9warefCW1xA,,,,,,,,,,,,1,0,0,1,,,,,,,0,1,2025-02-20 23:50:27.752,默认等级,,,,67b74f43f956c3003b293a13
67b74ef16a497a0038f2023c,144860447990,,48701d1fa5435224f1b8af50bec884e4,,,2004-04-13,21,3,Unknown,2025-02-20 23:49:05.126,2025-02-20,63353d70aef34a2f8c0201c5,5-JD,UA_JD_POP,,,UA_JD_POP,,,,o*AASCrOE0P6s4k3hXw79urzSWNmRlYUDbE9vOHgX5VvT7NwAex2c,,,,,,,,,,,,1,0,0,1,,,,,,,0,1,2025-02-20 23:49:05.499,默认等级,,,,67b74ef16a497a0038f2023c
67b74c0b5406f90037d92a9e,213209293435,,f7abdf6b1c3c76b79a7d9f7fc42f9654,,138****9705,,,3,Unknown,2025-02-20 23:36:43,2025-02-20,64db5ffb036c95459034fcf7,7-DOUYIN,Douyin_Flagship,,,Douyin_Flagship,,,,,1@#lY4k/xQEEdkpH9tO+13CpgPbrnD1pnOx+rfgDb1KaR98toMfYDi1e3lCPrMVymSl6msX6ibxqIfX9Fv0BzTO,,,,,,,,,,,1,0,0,,1,,,,,,0,1,2025-02-20 23:36:43.547,默认等级,,,,67b74c0b5406f90037d92a9e
67b74af60f6e91002eaa8bdc,368776543290,,ce3cd5ac133d315286869a2fd67b726d,,134****1095,,,3,Unknown,2025-02-20 23:32:05,2025-02-20,64db5ffb036c95459034fcf7,7-DOUYIN,Douyin_Flagship,,,Douyin_Flagship,,,,,1@#94CPhnGnLvLj2xWL5AZMVkoebP/fRln/rjIox7IfwhOxi3fDCgkoV5sqRFj3iEONjhFv4TZAF6fSRzXxLpvme4r3o8M=,,,,,,,,,,,1,0,0,,1,,,,,,0,1,2025-02-20 23:32:06.141,默认等级,,,,67b74af60f6e91002eaa8bdc
67b749be6a497a0038f1fa9f,826892092396,,2839b6a076be10f776cc4901427a5cad,,,,,2,Female,2025-02-20 23:31:57.256,2025-02-20,18,8-WeChat,WeChat,,,WeChat,,oGRuA5gc9HdqgzEeGqGVEFj5mzI4,,,,,,,,,,,,,2025-02-20 23:31:57,1,1,0,,,,,,,,0,1,2025-02-20 23:31:57.431,默认等级,oGRuA5gc9HdqgzEeGqGVEFj5mzI4,,,67b749be6a497a0038f1fa9f
67b74ae92ea2f3003930ac96,691446293167,,,,190****8911,,,3,Unknown,2025-02-20 23:31:52,2025-02-20,64db5ffb036c95459034fcf7,7-DOUYIN,Douyin_Flagship,,,Douyin_Flagship,,,,,1@#4jG/9IvFqODNDZXFC2nsgZ6S2BuF0KHlc3bCYLCmeRUJ8vtNwlAS0s4Og/abd3dPAlxWFtbe/vBH04A0kQGT,,,,,,,,,,,0,0,0,,1,,,,,,0,1,2025-02-20 23:31:53.222,默认等级,,,,67b74ae92ea2f3003930ac96
67b74a6e6a497a0038f1fb7e,221640111707,,17cdeb489fbc5351264889a0e9701a8e,,,,,3,Unknown,2025-02-20 23:29:50.175,2025-02-20,144,3-TMALL,UA_TMALL,,,UA_TMALL,榕仔2014,,AAFTAdEHAADhxpEAAd31AzU5,,,,,,,,,,,,,1,0,1,,,,,,,,0,1,2025-02-20 23:29:50.214,默认等级,,,,67b74a6e6a497a0038f1fb7e
67b7491c20f2ed0041b7d8a5,209736297986,,87d0ea7cc9ae32fc02d92ce403c72f71,,,,,1,Male,2025-02-20 23:24:34.195,2025-02-20,18,8-WeChat,WeChat,,,WeChat,,oGRuA5ry5beWBT-WxZm4t8dnq2CQ,,,,,,,,,,,,,2025-02-20 23:24:34,1,1,0,,,,,,,,0,1,2025-02-20 23:24:34.333,默认等级,oGRuA5ry5beWBT-WxZm4t8dnq2CQ,,,67b7491c20f2ed0041b7d8a5
67b749166a497a0038f1f98b,652217291507,,8e5690e89f669b64165700ef4cb697ea,,,1998-12-22,27,1,Male,2025-02-20 23:24:06.547,2025-02-20,63353d70aef34a2f8c0201c5,5-JD,UA_JD_POP,,,UA_JD_POP,,,,o*AASCrOE0P6s4k3hXw79urzSWNmRlYZv9omcvsoqoprsKiTxf_mPu3cnLlsVflfP4ALvBbArh,,,,,,,,,,,,1,0,0,1,,,,,,,0,1,2025-02-20 23:24:06.911,默认等级,,,,67b749166a497a0038f1f98b
67b747745406f90037d922db,216411943948,,f4dba5cf3dc5e50cc705b996c7ab06a9,,,,,3,Unknown,2025-02-20 23:19:15.927,2025-02-20,18,8-WeChat,WeChat,,,WeChat,,oGRuA5t6duDbEDQNl87ynAJd48Hg,,,,,,,,,,,,,2025-02-20 23:19:15,1,1,0,,,,,,,,0,1,2025-02-20 23:19:16.105,默认等级,oGRuA5t6duDbEDQNl87ynAJd48Hg,,,67b747745406f90037d922db
